Timestamp,Data
12:53:53.125,0.0385
12:53:53.141,0.0370
12:53:53.157,0.0386
12:53:53.173,0.0427
12:53:53.189,0.0427
12:53:53.205,0.0419
12:53:53.221,0.0370
12:53:53.237,0.0422
12:53:53.253,0.0386
12:53:53.269,0.0386
12:53:53.285,0.0386
12:53:53.301,0.0435
12:53:53.319,0.0386
12:53:53.333,0.0374
12:53:53.349,0.0418
12:53:53.365,0.0386
12:53:53.381,0.0386
12:53:53.397,0.0435
12:53:53.413,0.0427
12:53:53.434,0.0386
12:53:53.445,0.0427
12:53:53.461,0.0386
12:53:53.477,0.0427
12:53:53.493,0.0386
12:53:53.509,0.0386
12:53:53.525,0.0386
12:53:53.551,0.0386
12:53:53.557,0.0345
12:53:53.573,0.0386
12:53:53.589,0.0372
12:53:53.605,0.0386
12:53:53.621,0.0425
12:53:53.637,0.0417
12:53:53.653,0.0431
12:53:53.669,0.0427
12:53:53.685,0.0433
12:53:53.701,0.0386
12:53:53.717,0.0418
12:53:53.733,0.0414
12:53:53.749,0.0431
12:53:53.765,0.0427
12:53:53.781,0.0386
12:53:53.797,0.0375
12:53:53.813,0.0436
12:53:53.829,0.0386
12:53:53.845,0.0415
12:53:53.861,0.0386
12:53:53.877,0.0439
12:53:53.897,0.0383
12:53:53.909,0.0386
12:53:53.925,0.0416
12:53:53.941,0.0429
12:53:53.957,0.0386
12:53:53.973,0.0436
12:53:53.989,0.0386
12:53:54.009,0.0386
12:53:54.021,0.0427
12:53:54.037,0.0427
12:53:54.053,0.0386
12:53:54.069,0.0386
12:53:54.085,0.0415
12:53:54.101,0.0417
12:53:54.125,0.0386
12:53:54.133,0.0418
12:53:54.149,0.0427
12:53:54.165,0.0437
12:53:54.181,0.0443
12:53:54.197,0.0422
12:53:54.213,0.0442
12:53:54.229,0.0386
12:53:54.245,0.0386
12:53:54.261,0.0427
12:53:54.277,0.0440
12:53:54.293,0.0386
12:53:54.309,0.0386
12:53:54.325,0.0386
12:53:54.341,0.0354
12:53:54.357,0.0439
12:53:54.373,0.0386
12:53:54.389,0.0427
12:53:54.405,0.0386
12:53:54.421,0.0417
12:53:54.437,0.0435
12:53:54.453,0.0383
12:53:54.472,0.0443
12:53:54.485,0.0386
12:53:54.501,0.0427
12:53:54.517,0.0386
12:53:54.533,0.0440
12:53:54.549,0.0386
12:53:54.565,0.0429
12:53:54.587,0.0423
12:53:54.597,0.0436
12:53:54.613,0.0439
12:53:54.629,0.0386
12:53:54.645,0.0425
12:53:54.661,0.0425
12:53:54.677,0.0440
12:53:54.703,0.0386
12:53:54.709,0.0386
12:53:54.725,0.0370
12:53:54.741,0.0386
12:53:54.757,0.0386
12:53:54.773,0.0386
12:53:54.789,0.0419
12:53:54.805,0.0386
12:53:54.821,0.0386
12:53:54.837,0.0427
12:53:54.853,0.0417
12:53:54.869,0.0427
12:53:54.885,0.0386
12:53:54.901,0.0443
12:53:54.917,0.0386
12:53:54.933,0.0435
12:53:54.949,0.0386
12:53:54.965,0.0418
12:53:54.981,0.0451
12:53:54.997,0.0418
12:53:55.013,0.0451
12:53:55.029,0.0386
12:53:55.048,0.0386
12:53:55.061,0.0386
12:53:55.077,0.0419
12:53:55.093,0.0386
12:53:55.109,0.0386
12:53:55.125,0.0370
12:53:55.141,0.0386
12:53:55.161,0.0386
12:53:55.173,0.0386
12:53:55.189,0.0386
12:53:55.205,0.0436
12:53:55.221,0.0386
12:53:55.237,0.0386
12:53:55.253,0.0427
12:53:55.278,0.0436
12:53:55.285,0.0443
12:53:55.301,0.0424
12:53:55.317,0.0415
12:53:55.333,0.0386
12:53:55.349,0.0414
12:53:55.365,0.0386
12:53:55.381,0.0419
12:53:55.397,0.0386
12:53:55.413,0.0445
12:53:55.429,0.0417
12:53:55.445,0.0416
12:53:55.461,0.0386
12:53:55.477,0.0386
12:53:55.493,0.0354
12:53:55.509,0.0386
12:53:55.525,0.0442
12:53:55.541,0.0422
12:53:55.557,0.0415
12:53:55.573,0.0427
12:53:55.589,0.0443
12:53:55.605,0.0386
12:53:55.622,0.0370
12:53:55.637,0.0441
12:53:55.653,0.0415
12:53:55.669,0.0432
12:53:55.685,0.0437
12:53:55.701,0.0417
12:53:55.717,0.0386
12:53:55.737,0.0386
12:53:55.749,0.0386
12:53:55.765,0.0419
12:53:55.781,0.0386
12:53:55.797,0.0435
12:53:55.813,0.0437
12:53:55.829,0.0386
12:53:55.853,0.0354
12:53:55.861,0.0354
12:53:55.877,0.0257
12:53:55.893,0.0257
12:53:55.909,0.0225
12:53:55.925,0.0362
12:53:55.941,0.0322
12:53:55.965,0.0414
12:53:55.973,0.0386
12:53:55.989,0.0379
12:53:56.005,0.0451
12:53:56.021,0.0505
12:53:56.037,0.0515
12:53:56.053,0.0384
12:53:56.069,0.0419
12:53:56.085,0.0419
12:53:56.101,0.0419
12:53:56.117,0.0386
12:53:56.133,0.0418
12:53:56.149,0.0386
12:53:56.165,0.0386
12:53:56.181,0.0386
12:53:56.199,0.0432
12:53:56.213,0.0427
12:53:56.229,0.0386
12:53:56.245,0.0415
12:53:56.261,0.0422
12:53:56.277,0.0386
12:53:56.293,0.0422
12:53:56.313,0.0386
12:53:56.325,0.0386
12:53:56.341,0.0416
12:53:56.357,0.0418
12:53:56.373,0.0417
12:53:56.389,0.0386
12:53:56.405,0.0386
12:53:56.431,0.0379
12:53:56.437,0.0418
12:53:56.453,0.0415
12:53:56.469,0.0386
12:53:56.485,0.0386
12:53:56.501,0.0427
12:53:56.517,0.0410
12:53:56.533,0.0418
12:53:56.549,0.0386
12:53:56.565,0.0427
12:53:56.581,0.0418
12:53:56.597,0.0386
12:53:56.613,0.0374
12:53:56.629,0.0415
12:53:56.645,0.0379
12:53:56.664,0.0386
12:53:56.677,0.0386
12:53:56.693,0.0386
12:53:56.709,0.0386
12:53:56.725,0.0383
12:53:56.741,0.0370
12:53:56.757,0.0419
12:53:56.777,0.0386
12:53:56.789,0.0422
12:53:56.805,0.0386
12:53:56.821,0.0386
12:53:56.837,0.0386
12:53:56.853,0.0354
12:53:56.869,0.0422
12:53:56.895,0.0386
12:53:56.901,0.0378
12:53:56.917,0.0410
12:53:56.933,0.0386
12:53:56.949,0.0386
12:53:56.965,0.0436
12:53:56.981,0.0386
12:53:57.009,0.0419
12:53:57.013,0.0386
12:53:57.029,0.0437
12:53:57.045,0.0386
12:53:57.061,0.0417
12:53:57.077,0.0378
12:53:57.093,0.0362
12:53:57.109,0.0346
12:53:57.125,0.0386
12:53:57.141,0.0386
12:53:57.157,0.0418
12:53:57.173,0.0420
12:53:57.189,0.0418
12:53:57.205,0.0386
12:53:57.221,0.0366
12:53:57.240,0.0419
12:53:57.253,0.0386
12:53:57.269,0.0427
12:53:57.285,0.0386
12:53:57.301,0.0412
12:53:57.317,0.0419
12:53:57.333,0.0427
12:53:57.354,0.0609
12:53:57.365,0.0628
12:53:57.381,0.0620
12:53:57.397,0.0515
12:53:57.413,0.0386
12:53:57.429,0.0440
12:53:57.445,0.0427
12:53:57.469,0.0374
12:53:57.477,0.0362
12:53:57.493,0.0322
12:53:57.509,0.0370
12:53:57.525,0.0386
12:53:57.541,0.0354
12:53:57.557,0.0386
12:53:57.573,0.0378
12:53:57.589,0.0354
12:53:57.605,0.0257
12:53:57.621,0.0379
12:53:57.637,0.0386
12:53:57.653,0.0375
12:53:57.669,0.0386
12:53:57.685,0.0370
12:53:57.701,0.0420
12:53:57.717,0.0386
12:53:57.733,0.0386
12:53:57.749,0.0386
12:53:57.765,0.0419
12:53:57.781,0.0425
12:53:57.797,0.0428
12:53:57.813,0.0386
12:53:57.829,0.0386
12:53:57.845,0.0415
12:53:57.861,0.0386
12:53:57.877,0.0354
12:53:57.893,0.0354
12:53:57.909,0.0321
12:53:57.928,0.0322
12:53:57.941,0.0362
12:53:57.957,0.0368
12:53:57.973,0.0386
12:53:57.989,0.0386
12:53:58.005,0.0354
12:53:58.021,0.0386
12:53:58.044,0.0386
12:53:58.053,0.0435
12:53:58.069,0.0436
12:53:58.085,0.0427
12:53:58.101,0.0386
12:53:58.117,0.0386
12:53:58.133,0.0386
12:53:58.157,0.0419
12:53:58.165,0.0386
12:53:58.181,0.0386
12:53:58.197,0.0378
12:53:58.213,0.0322
12:53:58.229,0.0257
12:53:58.245,0.0322
12:53:58.261,0.0257
12:53:58.277,0.0257
12:53:58.293,0.0257
12:53:58.309,0.0322
12:53:58.325,0.0385
12:53:58.341,0.0366
12:53:58.357,0.0370
12:53:58.373,0.0383
12:53:58.389,0.0386
12:53:58.405,0.0432
12:53:58.421,0.0443
12:53:58.437,0.0471
12:53:58.453,0.0451
12:53:58.469,0.0481
12:53:58.485,0.0451
12:53:58.502,0.0451
12:53:58.517,0.0437
12:53:58.533,0.0445
12:53:58.549,0.0386
12:53:58.565,0.0429
12:53:58.581,0.0386
12:53:58.597,0.0362
12:53:58.615,0.0322
12:53:58.629,0.0316
12:53:58.645,0.0257
12:53:58.661,0.0257
12:53:58.677,0.0257
12:53:58.693,0.0257
12:53:58.709,0.0319
12:53:58.732,0.0354
12:53:58.741,0.0386
12:53:58.757,0.0367
12:53:58.773,0.0386
12:53:58.789,0.0415
12:53:58.805,0.0417
12:53:58.821,0.0448
12:53:58.846,0.0473
12:53:58.853,0.0495
12:53:58.869,0.0471
12:53:58.885,0.0451
12:53:58.901,0.0436
12:53:58.917,0.0449
12:53:58.933,0.0422
12:53:58.949,0.0427
12:53:58.965,0.0435
12:53:58.981,0.0386
12:53:58.997,0.0362
12:53:59.013,0.0313
12:53:59.029,0.0257
12:53:59.045,0.0257
12:53:59.061,0.0233
12:53:59.077,0.0233
12:53:59.093,0.0256
12:53:59.109,0.0314
12:53:59.125,0.0382
12:53:59.141,0.0386
12:53:59.157,0.0386
12:53:59.173,0.0386
12:53:59.189,0.0386
12:53:59.205,0.0386
12:53:59.221,0.0446
12:53:59.237,0.0479
12:53:59.253,0.0451
12:53:59.269,0.0443
12:53:59.285,0.0451
12:53:59.306,0.0437
12:53:59.317,0.0437
12:53:59.333,0.0424
12:53:59.349,0.0436
12:53:59.365,0.0435
12:53:59.381,0.0386
12:53:59.397,0.0354
12:53:59.419,0.0257
12:53:59.429,0.0308
12:53:59.445,0.0257
12:53:59.461,0.0243
12:53:59.477,0.0233
12:53:59.493,0.0257
12:53:59.509,0.0257
12:53:59.535,0.0375
12:53:59.541,0.0386
12:53:59.557,0.0386
12:53:59.573,0.0415
12:53:59.589,0.0386
12:53:59.605,0.0427
12:53:59.621,0.0451
12:53:59.637,0.0491
12:53:59.653,0.0483
12:53:59.668,0.0467
12:53:59.685,0.0442
12:53:59.701,0.0439
12:53:59.717,0.0418
12:53:59.733,0.0449
12:53:59.749,0.0386
12:53:59.765,0.0431
12:53:59.780,0.0386
12:53:59.797,0.0348
12:53:59.813,0.0257
12:53:59.828,0.0257
12:53:59.845,0.0257
12:53:59.861,0.0249
12:53:59.878,0.0235
12:53:59.893,0.0257
12:53:59.909,0.0322
12:53:59.925,0.0380
12:53:59.941,0.0386
12:53:59.957,0.0386
12:53:59.973,0.0386
12:53:59.989,0.0386
12:54:00.004,0.0386
12:54:00.020,0.0449
12:54:00.037,0.0483
12:54:00.052,0.0471
12:54:00.068,0.0483
12:54:00.084,0.0480
12:54:00.106,0.0444
12:54:00.117,0.0415
12:54:00.133,0.0440
12:54:00.148,0.0420
12:54:00.165,0.0427
12:54:00.180,0.0386
12:54:00.196,0.0347
12:54:00.219,0.0322
12:54:00.228,0.0257
12:54:00.244,0.0257
12:54:00.260,0.0253
12:54:00.276,0.0235
12:54:00.293,0.0225
12:54:00.308,0.0322
12:54:00.336,0.0374
12:54:00.340,0.0386
12:54:00.356,0.0386
12:54:00.372,0.0386
12:54:00.388,0.0379
12:54:00.404,0.0386
12:54:00.420,0.0445
12:54:00.436,0.0451
12:54:00.452,0.0443
12:54:00.468,0.0437
12:54:00.485,0.0451
12:54:00.500,0.0422
12:54:00.516,0.0434
12:54:00.532,0.0436
12:54:00.548,0.0419
12:54:00.566,0.0422
12:54:00.580,0.0386
12:54:00.596,0.0353
12:54:00.612,0.0257
12:54:00.628,0.0257
12:54:00.644,0.0257
12:54:00.660,0.0257
12:54:00.680,0.0257
12:54:00.693,0.0257
12:54:00.708,0.0318
12:54:00.724,0.0377
12:54:00.740,0.0386
12:54:00.756,0.0386
12:54:00.772,0.0386
12:54:00.795,0.0385
12:54:00.804,0.0386
12:54:00.820,0.0443
12:54:00.836,0.0451
12:54:00.852,0.0471
12:54:00.868,0.0441
12:54:00.884,0.0451
12:54:00.910,0.0386
12:54:00.916,0.0432
12:54:00.932,0.0427
12:54:00.948,0.0431
12:54:00.964,0.0427
12:54:00.980,0.0386
12:54:00.996,0.0322
12:54:01.025,0.0257
12:54:01.028,0.0257
12:54:01.044,0.0257
12:54:01.060,0.0257
12:54:01.076,0.0257
12:54:01.092,0.0257
12:54:01.108,0.0322
12:54:01.124,0.0374
12:54:01.140,0.0386
12:54:01.156,0.0386
12:54:01.172,0.0386
12:54:01.188,0.0386
12:54:01.204,0.0382
12:54:01.220,0.0386
12:54:01.236,0.0386
12:54:01.254,0.0451
12:54:01.268,0.0422
12:54:01.284,0.0425
12:54:01.300,0.0386
12:54:01.316,0.0386
12:54:01.332,0.0443
12:54:01.348,0.0386
12:54:01.370,0.0419
12:54:01.380,0.0386
12:54:01.396,0.0322
12:54:01.412,0.0257
12:54:01.428,0.0257
12:54:01.444,0.0257
12:54:01.460,0.0257
12:54:01.484,0.0257
12:54:01.492,0.0257
12:54:01.508,0.0322
12:54:01.524,0.0352
12:54:01.540,0.0386
12:54:01.556,0.0386
12:54:01.572,0.0386
12:54:01.588,0.0354
12:54:01.604,0.0379
12:54:01.620,0.0447
12:54:01.636,0.0451
12:54:01.652,0.0427
12:54:01.668,0.0425
12:54:01.684,0.0445
12:54:01.700,0.0386
12:54:01.716,0.0386
12:54:01.732,0.0422
12:54:01.748,0.0415
12:54:01.764,0.0415
12:54:01.780,0.0370
12:54:01.796,0.0322
12:54:01.812,0.0322
12:54:01.829,0.0257
12:54:01.844,0.0257
12:54:01.860,0.0245
12:54:01.877,0.0257
12:54:01.892,0.0257
12:54:01.908,0.0322
12:54:01.924,0.0377
12:54:01.944,0.0371
12:54:01.956,0.0386
12:54:01.972,0.0386
12:54:01.988,0.0386
12:54:02.004,0.0370
12:54:02.021,0.0386
12:54:02.036,0.0386
12:54:02.060,0.0436
12:54:02.068,0.0428
12:54:02.084,0.0429
12:54:02.100,0.0418
12:54:02.116,0.0417
12:54:02.132,0.0419
12:54:02.148,0.0386
12:54:02.175,0.0419
12:54:02.180,0.0374
12:54:02.196,0.0322
12:54:02.212,0.0322
12:54:02.228,0.0257
12:54:02.244,0.0257
12:54:02.260,0.0257
12:54:02.276,0.0257
12:54:02.292,0.0257
12:54:02.308,0.0322
12:54:02.324,0.0354
12:54:02.340,0.0386
12:54:02.356,0.0362
12:54:02.372,0.0386
12:54:02.388,0.0386
12:54:02.404,0.0354
12:54:02.420,0.0413
12:54:02.436,0.0427
12:54:02.452,0.0427
12:54:02.468,0.0427
12:54:02.484,0.0425
12:54:02.500,0.0432
12:54:02.517,0.0417
12:54:02.532,0.0417
12:54:02.548,0.0386
12:54:02.564,0.0414
12:54:02.580,0.0369
12:54:02.596,0.0322
12:54:02.612,0.0322
12:54:02.633,0.0257
12:54:02.644,0.0257
12:54:02.660,0.0257
12:54:02.676,0.0257
12:54:02.692,0.0257
12:54:02.708,0.0322
12:54:02.724,0.0350
12:54:02.745,0.0386
12:54:02.756,0.0386
12:54:02.772,0.0378
12:54:02.788,0.0386
12:54:02.804,0.0386
12:54:02.820,0.0451
12:54:02.836,0.0436
12:54:02.860,0.0437
12:54:02.868,0.0451
12:54:02.884,0.0444
12:54:02.900,0.0444
12:54:02.916,0.0415
12:54:02.932,0.0435
12:54:02.948,0.0435
12:54:02.964,0.0419
12:54:02.980,0.0370
12:54:02.996,0.0322
12:54:03.012,0.0311
12:54:03.028,0.0257
12:54:03.044,0.0252
12:54:03.060,0.0250
12:54:03.076,0.0250
12:54:03.092,0.0257
12:54:03.108,0.0352
12:54:03.124,0.0374
12:54:03.140,0.0386
12:54:03.156,0.0386
12:54:03.172,0.0386
12:54:03.188,0.0386
12:54:03.207,0.0386
12:54:03.220,0.0386
12:54:03.236,0.0386
12:54:03.252,0.0416
12:54:03.268,0.0422
12:54:03.284,0.0418
12:54:03.300,0.0422
12:54:03.321,0.0386
12:54:03.332,0.0386
12:54:03.348,0.0386
12:54:03.364,0.0386
12:54:03.380,0.0354
12:54:03.396,0.0322
12:54:03.412,0.0310
12:54:03.434,0.0322
12:54:03.444,0.0257
12:54:03.460,0.0257
12:54:03.476,0.0257
12:54:03.492,0.0257
12:54:03.508,0.0342
12:54:03.524,0.0354
12:54:03.550,0.0362
12:54:03.556,0.0364
12:54:03.572,0.0354
12:54:03.588,0.0386
12:54:03.604,0.0386
12:54:03.620,0.0419
12:54:03.636,0.0386
12:54:03.652,0.0422
12:54:03.668,0.0422
12:54:03.684,0.0386
12:54:03.700,0.0386
12:54:03.716,0.0386
12:54:03.732,0.0386
12:54:03.748,0.0386
12:54:03.764,0.0370
12:54:03.780,0.0354
12:54:03.796,0.0322
12:54:03.812,0.0322
12:54:03.828,0.0322
12:54:03.844,0.0257
12:54:03.860,0.0310
12:54:03.876,0.0257
12:54:03.894,0.0321
12:54:03.908,0.0354
12:54:03.924,0.0362
12:54:03.940,0.0380
12:54:03.956,0.0386
12:54:03.972,0.0362
12:54:03.988,0.0386
12:54:04.004,0.0386
12:54:04.020,0.0386
12:54:04.036,0.0416
12:54:04.052,0.0419
12:54:04.068,0.0386
12:54:04.084,0.0382
12:54:04.100,0.0386
12:54:04.123,0.0386
12:54:04.132,0.0386
12:54:04.148,0.0386
12:54:04.164,0.0374
12:54:04.180,0.0354
12:54:04.196,0.0322
12:54:04.212,0.0257
12:54:04.237,0.0314
12:54:04.244,0.0257
12:54:04.260,0.0310
12:54:04.276,0.0257
12:54:04.292,0.0316
12:54:04.308,0.0354
12:54:04.324,0.0354
12:54:04.350,0.0354
12:54:04.356,0.0386
12:54:04.372,0.0375
12:54:04.388,0.0378
12:54:04.404,0.0386
12:54:04.420,0.0386
12:54:04.436,0.0386
12:54:04.452,0.0385
12:54:04.468,0.0386
12:54:04.484,0.0418
12:54:04.500,0.0386
12:54:04.516,0.0386
12:54:04.532,0.0386
12:54:04.548,0.0380
12:54:04.564,0.0379
12:54:04.582,0.0354
12:54:04.596,0.0322
12:54:04.612,0.0322
12:54:04.628,0.0319
12:54:04.644,0.0313
12:54:04.660,0.0257
12:54:04.676,0.0257
12:54:04.696,0.0322
12:54:04.708,0.0354
12:54:04.724,0.0362
12:54:04.740,0.0380
12:54:04.756,0.0386
12:54:04.772,0.0386
12:54:04.788,0.0386
12:54:04.810,0.0386
12:54:04.820,0.0386
12:54:04.836,0.0386
12:54:04.852,0.0386
12:54:04.868,0.0414
12:54:04.884,0.0386
12:54:04.900,0.0410
12:54:04.924,0.0386
12:54:04.932,0.0386
12:54:04.948,0.0386
12:54:04.964,0.0384
12:54:04.980,0.0322
12:54:04.996,0.0322
12:54:05.012,0.0318
12:54:05.028,0.0314
12:54:05.044,0.0257
12:54:05.060,0.0257
12:54:05.076,0.0257
12:54:05.092,0.0322
12:54:05.108,0.0354
12:54:05.124,0.0354
12:54:05.140,0.0354
12:54:05.156,0.0370
12:54:05.172,0.0386
12:54:05.188,0.0386
12:54:05.204,0.0386
12:54:05.220,0.0386
12:54:05.236,0.0418
12:54:05.252,0.0419
12:54:05.270,0.0386
12:54:05.284,0.0386
12:54:05.300,0.0386
12:54:05.316,0.0386
12:54:05.332,0.0386
12:54:05.348,0.0370
12:54:05.364,0.0379
12:54:05.385,0.0348
12:54:05.396,0.0322
12:54:05.412,0.0318
12:54:05.428,0.0320
12:54:05.444,0.0313
12:54:05.460,0.0257
